,model,seed,columns,params,cost,anticipation,detected_faults,missed_faults,false_alarms
0,transformer,101,all_features,"{'head_size': 128, 'num_heads': 2, 'ff_dim': 2, 'num_transformer_blocks': 2, 'mlp_units': [64], 'mlp_dropout': 0.3, 'dropout': 0.25, 'w_len': 5}",98.00000000000003,0.65,6,1,40
1,transformer,101,all_features,"{'head_size': 128, 'num_heads': 2, 'ff_dim': 2, 'num_transformer_blocks': 2, 'mlp_units': [64], 'mlp_dropout': 0.3, 'dropout': 0.25, 'w_len': 10}",119.60000000000011,0.65,6,1,78
2,transformer,101,all_features,"{'head_size': 128, 'num_heads': 2, 'ff_dim': 2, 'num_transformer_blocks': 2, 'mlp_units': [64], 'mlp_dropout': 0.3, 'dropout': 0.25, 'w_len': 15}",119.80000000000015,0.65,6,1,134
3,transformer,101,all_features,"{'head_size': 256, 'num_heads': 4, 'ff_dim': 4, 'num_transformer_blocks': 4, 'mlp_units': [128], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 5}",84.20000000000006,0.7666666666666667,6,1,46
4,transformer,101,all_features,"{'head_size': 256, 'num_heads': 4, 'ff_dim': 4, 'num_transformer_blocks': 4, 'mlp_units': [128], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 10}",81.40000000000009,0.8333333333333334,6,1,102
5,transformer,101,all_features,"{'head_size': 256, 'num_heads': 4, 'ff_dim': 4, 'num_transformer_blocks': 4, 'mlp_units': [128], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 15}",92.60000000000002,0.6666666666666667,6,1,28
6,transformer,101,all_features,"{'head_size': 128, 'num_heads': 4, 'ff_dim': 2, 'num_transformer_blocks': 4, 'mlp_units': [128], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 10}",101.20000000000006,0.6833333333333333,6,1,36
7,transformer,101,all_features,"{'head_size': 128, 'num_heads': 4, 'ff_dim': 2, 'num_transformer_blocks': 2, 'mlp_units': [64], 'mlp_dropout': 0.3, 'dropout': 0.25, 'w_len': 10}",120.40000000000012,0.6333333333333333,6,1,72
8,transformer,101,all_features,"{'head_size': 256, 'num_heads': 2, 'ff_dim': 3, 'num_transformer_blocks': 4, 'mlp_units': [128, 64], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 15}",167.3999999999996,0.4666666666666667,6,1,117
9,transformer,101,all_features,"{'head_size': 256, 'num_heads': 3, 'ff_dim': 3, 'num_transformer_blocks': 3, 'mlp_units': [128], 'mlp_dropout': 0.4, 'dropout': 0.25, 'w_len': 10}",86.40000000000006,0.7666666666666667,6,1,82
10,transformer,101,w5_features,"{'head_size': 128, 'num_heads': 2, 'ff_dim': 2, 'num_transformer_blocks': 2, 'mlp_units': [64], 'mlp_dropout': 0.3, 'dropout': 0.25, 'w_len': 5}",87.00000000000001,0.75,6,1,35
