,model,seed,columns,params,cost,anticipation,detected_faults,missed_faults,false_alarms
0,mlp,1000,w5_features,{'hidden_mlp': [32]},110.80000000000064,1.3,7,0,414
1,mlp,1000,w5_features,"{'hidden_mlp': [64, 32]}",86.60000000000029,1.3,7,0,293
2,mlp,1000,w5_features,"{'hidden_mlp': [128, 64, 32]}",111.8000000000001,1.2285714285714286,7,0,169
3,mlp,1100,w5_features,{'hidden_mlp': [32]},125.00000000000017,1.2285714285714286,7,0,235
4,mlp,1100,w5_features,"{'hidden_mlp': [64, 32]}",116.80000000000013,1.2285714285714286,7,0,194
5,mlp,1100,w5_features,"{'hidden_mlp': [128, 64, 32]}",120.60000000000012,1.2285714285714286,7,0,213
6,mlp,1200,w5_features,{'hidden_mlp': [32]},117.20000000000016,1.2142857142857142,7,0,191
7,mlp,1200,w5_features,"{'hidden_mlp': [64, 32]}",125.6000000000001,1.2,7,0,168
8,mlp,1200,w5_features,"{'hidden_mlp': [128, 64, 32]}",108.0000000000001,1.2,7,0,135
9,mlp,1300,w5_features,{'hidden_mlp': [32]},124.60000000000012,1.2,7,0,163
10,mlp,1300,w5_features,"{'hidden_mlp': [64, 32]}",136.99999999999983,1.2428571428571429,7,0,355
11,mlp,1300,w5_features,"{'hidden_mlp': [128, 64, 32]}",61.80000000000011,1.2857142857142858,7,0,164
12,mlp,1400,w5_features,{'hidden_mlp': [32]},121.20000000000024,1.2285714285714286,7,0,271
13,mlp,1400,w5_features,"{'hidden_mlp': [64, 32]}",122.2000000000001,1.2,7,0,151
14,mlp,1400,w5_features,"{'hidden_mlp': [128, 64, 32]}",122.4000000000001,1.2,7,0,152
15,mlp,1500,w5_features,{'hidden_mlp': [32]},123.80000000000082,1.3,7,0,479
16,mlp,1500,w5_features,"{'hidden_mlp': [64, 32]}",83.40000000000025,1.3,7,0,277
17,mlp,1500,w5_features,"{'hidden_mlp': [128, 64, 32]}",122.60000000000007,1.1857142857142857,7,0,143
18,mlp,1600,w5_features,{'hidden_mlp': [32]},119.80000000000011,1.2142857142857142,7,0,144
19,mlp,1600,w5_features,"{'hidden_mlp': [64, 32]}",123.00000000000006,1.1428571428571428,7,0,115
20,mlp,1600,w5_features,"{'hidden_mlp': [128, 64, 32]}",123.80000000000013,1.2,7,0,214
21,mlp,1700,w5_features,{'hidden_mlp': [32]},126.60000000000015,1.2142857142857142,7,0,238
22,mlp,1700,w5_features,"{'hidden_mlp': [64, 32]}",116.40000000000012,1.2,7,0,177
23,mlp,1700,w5_features,"{'hidden_mlp': [128, 64, 32]}",104.20000000000013,1.2285714285714286,7,0,186
24,mlp,1800,w5_features,{'hidden_mlp': [32]},124.20000000000029,1.2428571428571429,7,0,291
25,mlp,1800,w5_features,"{'hidden_mlp': [64, 32]}",121.00000000000014,1.2285714285714286,7,0,215
26,mlp,1800,w5_features,"{'hidden_mlp': [128, 64, 32]}",129.6,1.2,7,0,188
27,mlp,1900,w5_features,{'hidden_mlp': [32]},121.00000000000016,1.2285714285714286,7,0,215
28,mlp,1900,w5_features,"{'hidden_mlp': [64, 32]}",116.60000000000008,1.2,7,0,123
29,mlp,1900,w5_features,"{'hidden_mlp': [128, 64, 32]}",97.60000000000045,1.3,7,0,348
30,mlp,2000,w5_features,{'hidden_mlp': [32]},113.60000000000012,1.1714285714285713,7,0,143
31,mlp,2000,w5_features,"{'hidden_mlp': [64, 32]}",125.40000000000013,1.2142857142857142,7,0,232
32,mlp,2000,w5_features,"{'hidden_mlp': [128, 64, 32]}",126.20000000000016,1.2142857142857142,7,0,236
33,mlp,2100,w5_features,{'hidden_mlp': [32]},124.20000000000012,1.1714285714285713,7,0,136
34,mlp,2100,w5_features,"{'hidden_mlp': [64, 32]}",116.40000000000015,1.2285714285714286,7,0,192
35,mlp,2100,w5_features,"{'hidden_mlp': [128, 64, 32]}",123.80000000000008,1.1857142857142857,7,0,149
36,mlp,2200,w5_features,{'hidden_mlp': [32]},112.80000000000008,1.2,7,0,159
37,mlp,2200,w5_features,"{'hidden_mlp': [64, 32]}",119.40000000000013,1.2285714285714286,7,0,207
38,mlp,2200,w5_features,"{'hidden_mlp': [128, 64, 32]}",117.60000000000008,1.157142857142857,7,0,98
39,mlp,2300,w5_features,{'hidden_mlp': [32]},114.60000000000014,1.2142857142857142,7,0,178
40,mlp,2300,w5_features,"{'hidden_mlp': [64, 32]}",87.2000000000003,1.2857142857142858,7,0,291
41,mlp,2300,w5_features,"{'hidden_mlp': [128, 64, 32]}",121.8000000000001,1.1857142857142857,7,0,139
42,mlp,2400,w5_features,{'hidden_mlp': [32]},121.00000000000078,1.3,7,0,465
43,mlp,2400,w5_features,"{'hidden_mlp': [64, 32]}",116.40000000000072,1.3,7,0,442
44,mlp,2400,w5_features,"{'hidden_mlp': [128, 64, 32]}",135.1999999999996,1.2,7,0,216
45,mlp,2500,w5_features,{'hidden_mlp': [32]},123.00000000000013,1.2285714285714286,7,0,225
46,mlp,2500,w5_features,"{'hidden_mlp': [64, 32]}",89.20000000000033,1.3,7,0,306
47,mlp,2500,w5_features,"{'hidden_mlp': [128, 64, 32]}",114.60000000000007,1.1857142857142857,7,0,103
48,mlp,2600,w5_features,{'hidden_mlp': [32]},115.40000000000012,1.2142857142857142,7,0,182
49,mlp,2600,w5_features,"{'hidden_mlp': [64, 32]}",111.40000000000009,1.2142857142857142,7,0,162
50,mlp,2600,w5_features,"{'hidden_mlp': [128, 64, 32]}",118.80000000000007,1.157142857142857,7,0,109
51,mlp,2700,w5_features,{'hidden_mlp': [32]},125.80000000000014,1.2142857142857142,7,0,174
52,mlp,2700,w5_features,"{'hidden_mlp': [64, 32]}",113.20000000000007,1.2142857142857142,7,0,171
53,mlp,2700,w5_features,"{'hidden_mlp': [128, 64, 32]}",109.8000000000001,1.2142857142857142,7,0,154
54,mlp,2800,w5_features,{'hidden_mlp': [32]},114.00000000000016,1.2285714285714286,7,0,235
55,mlp,2800,w5_features,"{'hidden_mlp': [64, 32]}",124.20000000000009,1.2,7,0,161
56,mlp,2800,w5_features,"{'hidden_mlp': [128, 64, 32]}",101.80000000000007,1.2,7,0,104
57,mlp,2900,w5_features,{'hidden_mlp': [32]},120.20000000000023,1.2428571428571429,7,0,271
58,mlp,2900,w5_features,"{'hidden_mlp': [64, 32]}",123.80000000000013,1.2142857142857142,7,0,164
59,mlp,2900,w5_features,"{'hidden_mlp': [128, 64, 32]}",91.60000000000036,1.2857142857142858,7,0,313
60,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",827.0000000000516,1.2285714285714286,7,0,3800
61,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",837.000000000055,1.2714285714285714,7,0,3960
62,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",247.7999999999982,1.1166666666666667,6,1,344
63,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",188.19999999999868,1.3333333333333335,6,1,316
64,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 5}",840.2,0.0,0,7,1
65,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",910.6000000000581,1.2571428571428571,7,0,4278
66,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 10}",811.0,0.1,1,6,0
67,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",192.7999999999987,1.2833333333333334,6,1,279
68,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",842.2000000000494,1.1857142857142857,7,0,3831
