,model,seed,columns,params,cost,anticipation,detected_faults,missed_faults,false_alarms
0,raw_signal,100,Ax,{},32.0,0.21666666666666665,6,1,0
1,raw_signal,100,Ax_diff,{},29.799999999999983,0.31666666666666665,6,1,34
2,raw_signal,100,Ax_mean_w5,{},58.400000000000006,0.08333333333333334,6,1,12
3,raw_signal,100,Ax_std_w5,{},105.2,0.0,0,7,1
4,raw_signal,100,Ax_min_w5,{},32.0,0.21666666666666665,6,1,0
5,raw_signal,100,Ax_max_w5,{},105.2,0.0,0,7,1
6,raw_signal,100,Ax_mean_w10,{},92.2000000000001,0.04,5,2,101
7,raw_signal,100,Ax_std_w10,{},105.2,0.0,0,7,1
8,raw_signal,100,Ax_min_w10,{},32.0,0.21666666666666665,6,1,0
9,raw_signal,100,Ax_max_w10,{},105.2,0.0,0,7,1
10,raw_signal,100,Ax_mean_w15,{},104.80000000000001,0.0,2,5,49
11,raw_signal,100,Ax_std_w15,{},105.2,0.0,0,7,1
12,raw_signal,100,Ax_min_w15,{},32.0,0.21666666666666665,6,1,0
13,raw_signal,100,Ax_max_w15,{},106.00000000000001,0.0,0,7,5
14,raw_signal,100,Ax_mean_w20,{},105.2,0.0,0,7,1
15,raw_signal,100,Ax_std_w20,{},105.2,0.0,0,7,1
16,raw_signal,100,Ax_min_w20,{},32.0,0.21666666666666665,6,1,0
17,raw_signal,100,Ax_max_w20,{},105.2,0.0,0,7,1
18,raw_signal,100,differencing_Ax,{},25.2,0.2833333333333333,6,1,6
19,raw_signal,100,differencing_Ax_diff,{},33.99999999999998,0.31666666666666665,6,1,65
20,raw_signal,100,differencing_Ax_mean_w5,{},40.2,0.16666666666666669,6,1,1
21,raw_signal,100,differencing_Ax_std_w5,{},105.2,0.0,0,7,1
22,raw_signal,100,differencing_Ax_min_w5,{},29.199999999999996,0.25,6,1,11
23,raw_signal,100,differencing_Ax_max_w5,{},78.60000000000039,0.3,7,0,323
