,model,seed,columns,params,cost,anticipation,detected_faults,missed_faults,false_alarms
0,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",611.400000000002,0.6,8,0,3057
1,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",71.19999999999996,0.4,7,1,66
2,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",643.4000000000093,0.6,8,0,3217
3,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",98.60000000000038,0.325,8,0,178
4,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",74.40000000000008,0.37142857142857144,7,1,42
5,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",479.59999999998166,0.5625,8,0,2368
6,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",145.80000000000086,0.4666666666666667,6,2,374
7,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",519.3999999999814,0.55,8,0,2562
8,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",101.00000000000054,0.4,8,0,290
9,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",98.2000000000002,0.4,7,1,191
10,conv_nn,1000,all_features,"{'filters': 4, 'kernel_size': 7, 'hidden': [128, 64, 32], 'w_len': 10}",84.80000000000014,0.45,6,2,69
11,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 5}",605.4000000000007,0.6,8,0,3027
12,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",674.8000000000164,0.6,8,0,3374
13,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 10}",206.59999999999997,0.35,2,6,118
14,conv_nn,1000,all_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",224.2,0.0,0,8,1
15,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",575.7999999999892,0.525,8,0,2774
16,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",94.60000000000024,0.3625,8,0,198
17,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",673.0000000000126,0.5375,8,0,3290
18,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",71.79999999999998,0.375,8,0,124
19,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",88.40000000000033,0.4375,8,0,282
20,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",224.2,0.0,0,8,1
21,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",102.8000000000003,0.5,7,1,289
22,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",495.5999999999811,0.525,8,0,2418
23,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",93.80000000000025,0.45714285714285713,7,1,239
24,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",124.60000000000028,0.3,7,1,163
25,conv_nn,1000,w5_features,"{'filters': 4, 'kernel_size': 7, 'hidden': [128, 64, 32], 'w_len': 10}",123.60000000000032,0.3142857142857143,7,1,188
26,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 5}",540.599999999988,0.5428571428571429,7,1,2528
27,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",699.2000000000206,0.5625,8,0,3466
28,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 10}",168.00000000000003,0.36666666666666664,3,5,55
29,conv_nn,1000,w5_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",206.5999999999995,0.45,2,6,173
30,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",655.0000000000119,0.6,8,0,3275
31,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",106.00000000000085,0.5,7,1,320
32,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",598.5999999999991,0.6,8,0,2993
33,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",224.2,0.0,0,8,1
34,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",118.60000000000072,0.4714285714285714,7,1,353
35,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",224.2,0.0,0,8,1
36,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",104.80000000000057,0.5571428571428572,7,1,354
37,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",224.2,0.0,0,8,1
38,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",119.8000000000004,0.32857142857142857,7,1,199
39,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",170.00000000000006,0.175,4,4,30
40,conv_nn,1000,w10_features,"{'filters': 4, 'kernel_size': 7, 'hidden': [128, 64, 32], 'w_len': 10}",144.5999999999997,0.4333333333333333,6,2,288
41,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 5}",640.6000000000087,0.6,8,0,3203
42,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",729.800000000029,0.6,8,0,3649
43,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [64, 32], 'w_len': 10}",480.19999999998214,0.5375,8,0,2326
44,conv_nn,1000,w10_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",224.2,0.0,0,8,1
45,conv_nn,1000,w15_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",657.0000000000124,0.6,8,0,3285
46,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 5}",160.0000000000002,0.35,4,4,110
47,conv_nn,1000,w15_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",652.0000000000113,0.6,8,0,3260
48,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 5}",236.59999999999687,0.5333333333333333,6,2,853
49,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 5}",128.80000000000064,0.4142857142857143,7,1,334
50,conv_nn,1000,w15_features,"{'filters': 1, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",224.2,0.0,0,8,1
51,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 3, 'hidden': [32], 'w_len': 10}",123.00000000000044,0.4333333333333333,6,2,180
52,conv_nn,1000,w15_features,"{'filters': 1, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",577.1999999999946,0.5625,8,0,2856
53,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [32], 'w_len': 10}",90.20000000000014,0.4666666666666667,6,2,76
54,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 5, 'hidden': [64, 32], 'w_len': 10}",124.80000000000018,0.3,6,2,109
55,conv_nn,1000,w15_features,"{'filters': 4, 'kernel_size': 7, 'hidden': [128, 64, 32], 'w_len': 10}",87.60000000000035,0.375,8,0,243
